165.05462057565077,167.05886635355077,166.05883745355075,168.06468508905076,166.06089732151077,166.05797541345078,168.06222119135077,167.06219229135078,167.06425215931077,167.06133025125078,163.04006767118923,165.04431344908923,164.04428454908924,166.05013218458924,164.04634441704923,164.04342250898924,166.04766828688926,165.04763938688924,165.04969925484923,165.04677734678924
105.05462057565077,107.05886635355077,106.05883745355077,109.06311213145077,106.06089732151077,106.05797541345078,108.06222119135077,107.06219229135077,107.06425215931077,107.06133025125077,103.04006767118923,105.04431344908923,104.04428454908924,107.04855922698923,104.04634441704923,104.04342250898924,106.04766828688923,105.04763938688924,105.04969925484923,105.04677734678924
167.03388513347076,169.03813091137076,168.03810201137077,170.04394964687077,168.04016187933075,168.03723997127076,170.0414857491708,169.04145684917077,169.04351671713076,169.04059480907077,165.01933222900922,167.02357800690922,166.02354910690923,168.02939674240923,166.02560897486924,166.02268706680923,168.02693284470925,167.02690394470923,167.02896381266925,167.02604190460923
117.01823506919075,119.02248084709076,118.02245194709076,121.02672662499076,118.02451181505077,118.02158990699076,120.02583568489077,119.02580678489076,119.02786665285078,119.02494474479076,115.00368216472924,117.00792794262924,116.00789904262923,119.01217372052923,116.00995891058923,116.00703700252924,118.01128278042924,117.01125388042924,117.01331374838924,117.01039184032923
119.03388513347076,121.03813091137076,120.03810201137077,123.04237668927075,120.04016187933075,120.03723997127076,122.04148574917076,121.04145684917077,121.04351671713076,121.04059480907077,117.01933222900922,119.02357800690923,118.02354910690923,121.02782378480923,118.02560897486924,118.02268706680923,120.02693284470924,119.02690394470923,119.02896381266925,119.02604190460923
169.04953519775077,171.05378097565077,170.05375207565075,172.05959971115075,170.05581194361076,170.05289003555077,172.05713581345077,171.05710691345078,171.05916678141077,171.05624487335078,167.03498229328923,169.03922807118923,168.03919917118924,170.04504680668924,168.04125903914922,168.03833713108924,170.04258290898926,169.04255400898924,169.04461387694923,169.04169196888924
243.09754802317073,245.10179380107073,244.10176490107074,245.09793775413075,246.10514863887076,244.09458291633078,245.10425769877074,244.10090286097076,245.10511973887074,244.10382476903075,241.08299511870925,243.08724089660925,242.08721199660923,243.08338484966927,243.09056683440923,242.08003001186924,243.08970479430926,242.08634995650922,244.09059573440922,242.0892718645692
355.0634707026907,357.0592668426907,356.0628585126907,357.07018037829073,357.0677164805907,358.07107131839075,356.06682554049075,356.0676875805907,358.06262168049074,356.06974744855074,353.0489177982293,355.0447139382293,354.04830560822927,355.05166044602925,355.0531635761293,356.05651841392927,354.0522726360293,354.0531346761293,356.04806877602925,355.0556274738293
89.02332044709075,91.02756622499076,90.02753732499076,93.03181200289076,90.02959719295077,90.02667528489076,92.03092106279077,91.03089216279076,91.03295203075078,91.03003012269076,87.00876754262924,89.01301332052924,88.01298442052924,91.01725909842924,88.01504428848924,88.01212238042925,90.01636815832924,89.01633925832924,89.01839912628924,89.01547721822924
105.01823506919075,107.02248084709076,106.02245194709076,109.02672662499076,106.02451181505077,106.02158990699076,108.02583568489077,107.02580678489076,107.02786665285078,107.02494474479076,103.00368216472924,105.00792794262924,104.00789904262923,107.01217372052923,104.00995891058923,104.00703700252924,106.01128278042924,105.01125388042924,105.01331374838924,105.01039184032923
